no	id	skk_key	notation	reading	method	judgment	note
356	954647-113-0009	せんぎ	前議	せん-ぎ	align	x	紙面は ぜん-ぎ
357	954645-182-0049	いれこm	入籠入込	いれ-こむ	none	x	表記が 2 語つながっている
358	954648-424-0024	まおかもめん	眞岡木綿	まをかもめん	none	x	紙面は まをか-もめん（もおかもめん）
359	954645-224-0049	うなぎばり	鰻針	うなぎばり	align	o	
360	954647-052-0007	せいこき	贅放	せい-こき	none	x	紙面は ぜい-こき
361	954648-240-0020	びんまうくじ	貧乏圓	びんまふくじ	none	x	紙面は びんぼふ-くじ
362	954645-036-0032	あさづき	絲葱	あさ-づき	none	o	
363	954648-368-0035	ほのぼのs	仄仄	ほのぼのし	none	o	
364	954648-449-0038	みつがし	水菓子	みつ-ぐわし	none	x	紙面は みづ-ぐわし（みずがし）
365	954646-538-0002	しゅかい	吶海	しゅかい	none	x	表記は 洒海
366	954647-145-0040	そぎ	扮	そぎ	none	x	表記は 枌
367	954647-579-0010	ながめいz	眺出	ながめ-いづ	none	o	
368	954647-176-0051	ぞんじよらず	不存寄	ぞんじ-よら-ず	none	o	
369	954645-117-0026	いともr	齋籠忌籠	いともる	none	x	紙面は い-こもる、表記が 2 語
370	954648-005-0012	にえこぼれr	煮溢	にえ-こぼれる	none	o	
371	954648-725-0038	おじご	小父御	をぢ-ご	none	o	
372	954648-068-0002	のっかかr	乘懸	のっかかる	none	o	
373	954645-522-0034	かんだはわき	神田帚	かんだ-ははき	none	o	
374	954646-495-0007	しもつきびらめ	霜月比目魚	しもつき-びらめ	none	o	
375	954647-348-0048	じゅうそ	重曹	ぢゅう-そ	none	x	紙面は ぢゅう-そう
376	954647-570-0029	なからどかか	仲人嚊	なからどかか	none	x	紙面は なかうど-かか
377	954648-138-0010	はまち	飯	はまち	none	x	表記は 魬
378	954647-391-0029	つくしぎぬ	筑紫絹	つくし-ぎぬ	none	o	
379	954645-398-0043	かくのあわ	結果	かく-の-あわ	none	o	
380	954646-177-0021	んばく	卷柏	んばく	none	x	語頭が欠落（けん-ばく）
381	954647-598-0036	などりぐさ	名取草	などりぐさ	align	x	紙面は なとり-ぐさ
382	954645-081-0037	あよび	歩	あよび	none	o	
383	954648-640-0055	つ	六龍	つ	none	x	読み・表記の読み取り失敗
384	954648-118-0025	はつみゆき	初深雪	はつ-みゆき	none	o	
385	954645-307-0034	おびつづk	佩續	おびつづく	none	o	
386	954645-615-0054	きりつけ	切附	きり-つけ	none	o	
387	954645-362-0026	がら	號	がら	none	x	紙面は がう
388	954647-182-0033	だいからざせい	大講義生	だい-からざせい	none	x	紙面は だい-かうぎせい
389	954645-395-0047	がくしがら	學士號	がくし-がら	none	x	紙面は がくし-がう
390	954646-379-0044	さびれ	荒	さびれ	none	o	
391	954648-216-0030	ひめぎきょう	姫桔梗	ひめ-ぎきゃう	none	o	
392	954645-283-0010	おくつすたべ	奧津棄戸	おく-つ-すたべ	none	x	表記は 奧津棄戸 読み取り誤り
393	954647-191-0022	だいさんこく	第三國	だいさん-こく	align	o	
394	954645-329-0008	おもだかかい	澤潟慈姑	おもだかくわゐ	none	x	表記が 2 語つながっている
395	954645-479-0035	かまかま	囂囂	かま-かま	none	o	
396	954648-279-0037	ふぢう	藤斑	ふぢふ	none	x	紙面は ぶち（ふぢふ？）
397	954645-523-0031	かんちゅう	男中	かん-ちゅう	none	x	表記は 閑中
398	954648-501-0027	めゆう	冥府	めいふ	none	x	めいふ を めゆう に誤変換
399	954648-046-0004	ねこざめ	虎頭鯊猫鮫	ねこ-ざめ	none	x	表記が 2 語つながっている
400	954646-304-0034	ごりゅん	御料人	ごりゅん	none	o	
401	954648-133-0023	はねならし	羽習	はね-ならし	none	o	
402	954647-133-0014	せんぼう	前鋒	せんぼう	align	x	紙面は ぜん-ぼう
403	954648-425-0026	ほんげえ	萬花會	ほんげゑ	none	x	紙面は まんげゑ
404	954648-509-0031	めつけじ	目附字	めつけ-じ	none	o	
405	954645-157-0071	いぬなずな	草藤	いぬ-なづな	none	x	表記は 葶藶
406	954646-360-0023	ささ	颯颯	さ-さ	none	x	表記は 颯颯
407	954646-154-0022	ふぎ	狹義	ふぎ	none	x	紙面は きょう-ぎ
408	954645-056-0027	あとu	聘	あとふ	none	o	
409	954645-576-0015	きひともじ	葱一文字	き-ひともじ	none	o	
410	954647-528-0043	とっとりやく	鳥取役	とっとり-やく	none	o	
411	954647-488-0020	とうえいが	投影畫	とうえい-ぐわ	align	o	
412	954646-428-0037	しさぐに	醜國	しさ-ぐに	none	x	紙面は しこ-ぐに
413	954645-568-0023	きつねのかみそり	鐵色箭	きつね-のかみそり	none	x	表記の読み取り失敗
414	954648-258-0028	ふくつけs	貪	ふくつけし	none	o	
415	954646-080-0022	かうぎ	光儀	くわう-ぎ	none	x	くわう を かう に変換
416	954647-614-0001	なまのり	生海苔	なま-のり	none	o	
417	954647-279-0034	から	玉子の花がたまもかる玉藻刈	から	none	x	読み・表記の読み取り失敗
418	954647-200-0040	たいとうとう	大刀頭	たいたう-とう	align	o	
419	954645-022-0068	あからさま	明状	あから-さま	none	o	
420	954645-240-0070	つらし	占師	つらし	none	x	紙面は うら-し
421	954645-321-0036	おおひばり	大雲雀	おほ-ひばり	none	o	
422	954645-443-0048	かっつg	擔	かっつぐ	none	x	動詞の見出しの送りが誤り（かつがる？）
423	954645-226-0047	らわおおい	上被	らはおほひ	none	x	紙面は うは-おほひ
424	954647-022-0050	すなびきそう	竊衣	すなびき-さう	none	o	
425	954645-247-0066	うろたえばら	狼狽坊	うろたへ-ばら	none	o	
426	954648-437-0037	みざわ	見樣	みざは	none	x	紙面は み-さま
427	954647-457-0061	てとぼし	手點	て-とぼし	none	o	
428	954648-602-0003	よじくr	捩	よぢくる	none	o	
429	954648-282-0001	ふつけつ	拂曉	ふつけつ	none	x	紙面は ふつ-げう
430	954648-274-0022	ふたら	父黨	ふたら	none	x	紙面は ふ-たう
431	954645-324-0028	おおようらか	大樣	おほやうらか	none	o	
432	954648-074-0015	のらr	告	のらろ	none	x	紙面は のらろ（活用誤り）
433	954646-354-0032	さく	尺	さく	none	o	
434	954647-621-0010	なよたけの	弱竹之	なよたけ-の	none	o	
435	954648-325-0002	へこ	褌	へこ	none	o	
436	954647-248-0018	たたし	縱	たたし	none	x	紙面は たた-し
437	954647-582-0050	なきこがれr	泣焦	なき-こがれる	none	o	
438	954647-371-0013	ちんs	賃	ちん-す	none	o	
439	954648-201-0053	ひっつかm	引濶	ひっ-つかむ	none	x	表記は 引摑
440	954648-458-0055	みなれさ	水馴木	みなれ-さ	none	x	紙面は みなれ-ぎ
441	954646-280-0034	ぬか	小糠粉糠	ぬか	none	x	語頭が欠落、表記が 2 語
442	954647-540-0016	とおりしょうじ	通障子	とほり-しゃうじ	none	o	
443	954648-438-0032	みしらs	見知	みしらす	none	o	
444	954646-508-0020	しょうじんぱら	精進腹	しゃうじんぱら	align	x	紙面は しゃうじん-ばら
445	954645-611-0032	さらきら	煌煌	さらきら	none	x	紙面は きら-きら
446	954647-412-0042	つまてん	爪點	つま-てん	none	o	
447	954645-412-0002	かざでっぱら	風鐵砲	かざでっぱら	none	x	紙面は かざ-でっぽう（でっぱう）
448	954646-487-0059	しおなr	潮馴	しほなる	none	o	
449	954645-389-0064	かきはさm	掻挾	かき-はさむ	none	o	
450	954646-271-0021	ことうら	琴占	ことうら	align	o	
